region_code,line_code,station_code,region_hex,line_hex,station_hex,operator_name,line_name,station_name,remarks,source_name,source_url,fetched_at
3,135,68,03,87,44,札幌市交通局,東西線,菊水,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=135,2026-07-15T08:46:36Z
3,135,70,03,87,46,札幌市交通局,東西線,東札幌,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=135,2026-07-15T08:46:36Z
3,135,72,03,87,48,札幌市交通局,東西線,白石,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=135,2026-07-15T08:46:36Z
3,135,74,03,87,4A,札幌市交通局,東西線,南郷7丁目,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=135,2026-07-15T08:46:36Z
3,135,76,03,87,4C,札幌市交通局,東西線,南郷13丁目,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=135,2026-07-15T08:46:36Z
3,135,78,03,87,4E,札幌市交通局,東西線,南郷18丁目,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=135,2026-07-15T08:46:36Z
3,135,80,03,87,50,札幌市交通局,東西線,大谷地,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=135,2026-07-15T08:46:36Z
3,135,82,03,87,52,札幌市交通局,東西線,ひばりが丘,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=135,2026-07-15T08:46:36Z
3,135,84,03,87,54,札幌市交通局,東西線,新さっぽろ,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=135,2026-07-15T08:46:36Z
3,136,50,03,88,32,札幌市交通局,東豊線,栄町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=136,2026-07-15T08:46:36Z
3,136,52,03,88,34,札幌市交通局,東豊線,新道東,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=136,2026-07-15T08:46:36Z
3,136,54,03,88,36,札幌市交通局,東豊線,元町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=136,2026-07-15T08:46:36Z
3,136,56,03,88,38,札幌市交通局,東豊線,環状通東,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=136,2026-07-15T08:46:36Z
3,136,58,03,88,3A,札幌市交通局,東豊線,東区役所前,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=136,2026-07-15T08:46:36Z
3,136,60,03,88,3C,札幌市交通局,東豊線,北13条東,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=136,2026-07-15T08:46:36Z
3,136,62,03,88,3E,札幌市交通局,東豊線,さっぽろ,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=136,2026-07-15T08:46:36Z
3,136,64,03,88,40,札幌市交通局,東豊線,大通,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=136,2026-07-15T08:46:36Z
3,136,66,03,88,42,札幌市交通局,東豊線,豊水すすきの,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=136,2026-07-15T08:46:36Z
3,136,68,03,88,44,札幌市交通局,東豊線,学園前,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=136,2026-07-15T08:46:36Z
3,136,70,03,88,46,札幌市交通局,東豊線,豊平公園,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=136,2026-07-15T08:46:36Z
3,136,72,03,88,48,札幌市交通局,東豊線,美園,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=136,2026-07-15T08:46:36Z
3,136,74,03,88,4A,札幌市交通局,東豊線,月寒中央,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=136,2026-07-15T08:46:36Z
3,136,76,03,88,4C,札幌市交通局,東豊線,福住,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=136,2026-07-15T08:46:36Z
3,139,1,03,8B,01,仙台空港鉄道,仙台空港線,名取,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=139,2026-07-15T08:46:36Z
3,139,3,03,8B,03,仙台空港鉄道,仙台空港線,杜せきのした,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=139,2026-07-15T08:46:36Z
3,139,5,03,8B,05,仙台空港鉄道,仙台空港線,美田園,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=139,2026-07-15T08:46:36Z
3,139,7,03,8B,07,仙台空港鉄道,仙台空港線,仙台空港,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=139,2026-07-15T08:46:36Z
3,140,14,03,8C,0E,仙台市交通局,南北線,泉中央,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,16,03,8C,10,仙台市交通局,南北線,八乙女,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,18,03,8C,12,仙台市交通局,南北線,黒松,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,20,03,8C,14,仙台市交通局,南北線,旭ヶ丘,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,22,03,8C,16,仙台市交通局,南北線,台原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,24,03,8C,18,仙台市交通局,南北線,北仙台,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,26,03,8C,1A,仙台市交通局,南北線,北四番丁,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,28,03,8C,1C,仙台市交通局,南北線,勾当台公園,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,30,03,8C,1E,仙台市交通局,南北線,広瀬通,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,32,03,8C,20,仙台市交通局,南北線,仙台,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,34,03,8C,22,仙台市交通局,南北線,五橋,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,36,03,8C,24,仙台市交通局,南北線,愛宕橋,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,38,03,8C,26,仙台市交通局,南北線,河原町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,40,03,8C,28,仙台市交通局,南北線,長町一丁目,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,42,03,8C,2A,仙台市交通局,南北線,長町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,44,03,8C,2C,仙台市交通局,南北線,長町南,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,140,46,03,8C,2E,仙台市交通局,南北線,富沢,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=140,2026-07-15T08:46:36Z
3,141,20,03,8D,14,仙台市交通局,東西線,八木山動物公園,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=141,2026-07-15T08:46:36Z
3,141,22,03,8D,16,仙台市交通局,東西線,青葉山,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=141,2026-07-15T08:46:36Z
3,141,24,03,8D,18,仙台市交通局,東西線,川内,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=141,2026-07-15T08:46:36Z
3,141,26,03,8D,1A,仙台市交通局,東西線,国際センター,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=141,2026-07-15T08:46:36Z
3,141,28,03,8D,1C,仙台市交通局,東西線,大町西公園,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=141,2026-07-15T08:46:36Z
3,141,30,03,8D,1E,仙台市交通局,東西線,青葉通一番町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=141,2026-07-15T08:46:36Z
3,141,32,03,8D,20,仙台市交通局,東西線,仙台,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=141,2026-07-15T08:46:36Z
3,141,34,03,8D,22,仙台市交通局,東西線,宮城野通,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=141,2026-07-15T08:46:36Z
3,141,36,03,8D,24,仙台市交通局,東西線,連坊,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=141,2026-07-15T08:46:36Z
3,141,38,03,8D,26,仙台市交通局,東西線,薬師堂,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=141,2026-07-15T08:46:36Z
3,141,40,03,8D,28,仙台市交通局,東西線,卸町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=141,2026-07-15T08:46:36Z
3,141,42,03,8D,2A,仙台市交通局,東西線,六丁の目,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=141,2026-07-15T08:46:36Z
3,141,44,03,8D,2C,仙台市交通局,東西線,荒井,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=141,2026-07-15T08:46:36Z
3,145,65,03,91,41,北越急行,ほくほく線,六日町,連絡駅 127-241,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=145,2026-07-15T08:46:36Z
3,145,67,03,91,43,北越急行,ほくほく線,魚沼丘陵,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=145,2026-07-15T08:46:36Z
3,145,69,03,91,45,北越急行,ほくほく線,美佐島,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=145,2026-07-15T08:46:36Z
3,145,70,03,91,46,北越急行,ほくほく線,しんざ,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=145,2026-07-15T08:46:36Z
3,145,72,03,91,48,北越急行,ほくほく線,十日町,連絡駅 127-242,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=145,2026-07-15T08:46:36Z
3,145,74,03,91,4A,北越急行,ほくほく線,まつだい,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=145,2026-07-15T08:46:36Z
3,145,76,03,91,4C,北越急行,ほくほく線,ほくほく大島,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=145,2026-07-15T08:46:36Z
3,145,78,03,91,4E,北越急行,ほくほく線,虫川大杉,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=145,2026-07-15T08:46:36Z
3,145,79,03,91,4F,北越急行,ほくほく線,うらがわら,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=145,2026-07-15T08:46:36Z
3,145,81,03,91,51,北越急行,ほくほく線,大池いこいの森,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=145,2026-07-15T08:46:36Z
3,145,82,03,91,52,北越急行,ほくほく線,くびき,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=145,2026-07-15T08:46:36Z
3,145,84,03,91,54,北越急行,ほくほく線,犀潟,連絡駅 127-243,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=145,2026-07-15T08:46:36Z
3,156,1,03,9C,01,三陸鉄道,北リアス線,久慈,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=156,2026-07-15T08:46:36Z
3,156,3,03,9C,03,三陸鉄道,北リアス線,陸中宇部,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=156,2026-07-15T08:46:36Z
3,156,6,03,9C,06,三陸鉄道,北リアス線,十府ヶ浦海岸,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=156,2026-07-15T08:46:36Z
3,156,17,03,9C,11,三陸鉄道,北リアス線,岩泉小本,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=156,2026-07-15T08:46:36Z
3,156,26,03,9C,1A,三陸鉄道,北リアス線,山口団地,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=156,2026-07-15T08:46:36Z
3,156,27,03,9C,1B,三陸鉄道,北リアス線、リアス線,宮古,連絡駅 127-162,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=156,2026-07-15T08:46:36Z
3,156,32,03,9C,20,三陸鉄道,リアス線,八木沢・宮古短大,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=156,2026-07-15T08:46:36Z
3,156,65,03,9C,41,三陸鉄道,リアス線、南リアス線,釜石,連絡駅 127-163,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=156,2026-07-15T08:46:36Z
3,156,67,03,9C,43,三陸鉄道,南リアス線,平田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=156,2026-07-15T08:46:36Z
3,156,81,03,9C,51,三陸鉄道,南リアス線,盛,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=156,2026-07-15T08:46:36Z
3,181,1,03,B5,01,井原鉄道,井原線,総社,連絡駅 128-107,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,181,3,03,B5,03,井原鉄道,井原線,清音,連絡駅 128-108,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,181,5,03,B5,05,井原鉄道,井原線,川辺宿,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,181,7,03,B5,07,井原鉄道,井原線,吉備真備,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,181,9,03,B5,09,井原鉄道,井原線,備中呉妹,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,181,11,03,B5,0B,井原鉄道,井原線,三谷,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,181,13,03,B5,0D,井原鉄道,井原線,矢掛,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,181,15,03,B5,0F,井原鉄道,井原線,小田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,181,17,03,B5,11,井原鉄道,井原線,早雲の里荏原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,181,19,03,B5,13,井原鉄道,井原線,井原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,181,21,03,B5,15,井原鉄道,井原線,いずえ,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,181,23,03,B5,17,井原鉄道,井原線,子守唄の里高屋,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,181,25,03,B5,19,井原鉄道,井原線,御領,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,181,27,03,B5,1B,井原鉄道,井原線,湯野,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,181,29,03,B5,1D,井原鉄道,井原線,神辺,連絡駅 128-109,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=181,2026-07-15T08:46:36Z
3,190,21,03,BE,15,広島高速交通,広島新交通1号線,本通,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,23,03,BE,17,広島高速交通,広島新交通1号線,県庁前,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,25,03,BE,19,広島高速交通,広島新交通1号線,城北,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,27,03,BE,1B,広島高速交通,広島新交通1号線,新白島,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,29,03,BE,1D,広島高速交通,広島新交通1号線,白島,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,31,03,BE,1F,広島高速交通,広島新交通1号線,牛田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,33,03,BE,21,広島高速交通,広島新交通1号線,不動院前,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,35,03,BE,23,広島高速交通,広島新交通1号線,祇園新橋北,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,37,03,BE,25,広島高速交通,広島新交通1号線,西原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,39,03,BE,27,広島高速交通,広島新交通1号線,中筋,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,41,03,BE,29,広島高速交通,広島新交通1号線,古市,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,43,03,BE,2B,広島高速交通,広島新交通1号線,大町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,45,03,BE,2D,広島高速交通,広島新交通1号線,毘沙門台,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,47,03,BE,2F,広島高速交通,広島新交通1号線,安東,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,49,03,BE,31,広島高速交通,広島新交通1号線,上安,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,51,03,BE,33,広島高速交通,広島新交通1号線,高取,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,53,03,BE,35,広島高速交通,広島新交通1号線,長楽寺,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,55,03,BE,37,広島高速交通,広島新交通1号線,伴,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,57,03,BE,39,広島高速交通,広島新交通1号線,大原,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,59,03,BE,3B,広島高速交通,広島新交通1号線,伴中央,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,63,03,BE,3F,広島高速交通,広島新交通1号線,大塚,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,190,65,03,BE,41,広島高速交通,広島新交通1号線,広域公園前,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=190,2026-07-15T08:46:36Z
3,192,1,03,C0,01,智頭急行,智頭線,上郡,連絡駅 128-104,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=192,2026-07-15T08:46:36Z
3,192,3,03,C0,03,智頭急行,智頭線,苔縄,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=192,2026-07-15T08:46:36Z
3,192,4,03,C0,04,智頭急行,智頭線,河野原円心,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=192,2026-07-15T08:46:36Z
3,192,5,03,C0,05,智頭急行,智頭線,久崎,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=192,2026-07-15T08:46:36Z
3,192,7,03,C0,07,智頭急行,智頭線,佐用,連絡駅 128-105,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=192,2026-07-15T08:46:36Z
3,192,9,03,C0,09,智頭急行,智頭線,平福,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=192,2026-07-15T08:46:36Z
3,192,18,03,C0,12,智頭急行,智頭線,恋山形,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=192,2026-07-15T08:46:36Z
3,192,20,03,C0,14,智頭急行,智頭線,智頭,連絡駅 128-106,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=192,2026-07-15T08:46:36Z
3,193,1,03,C1,01,WILLER TRAINS,宮福線,福知山,連絡駅 128-101,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=193,2026-07-15T08:46:36Z
3,193,3,03,C1,03,WILLER TRAINS,宮福線,福知山市民病院口,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=193,2026-07-15T08:46:36Z
3,193,9,03,C1,09,WILLER TRAINS,宮福線,下天津,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=193,2026-07-15T08:46:36Z
3,193,13,03,C1,0D,WILLER TRAINS,宮福線,大江,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=193,2026-07-15T08:46:36Z
3,195,1,03,C3,01,高松琴平電気鉄道,琴平線,高松築港,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,3,03,C3,03,高松琴平電気鉄道,琴平線,片原町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,5,03,C3,05,高松琴平電気鉄道,琴平線,瓦町,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,7,03,C3,07,高松琴平電気鉄道,琴平線,栗林公園,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,9,03,C3,09,高松琴平電気鉄道,琴平線,三条,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,11,03,C3,0B,高松琴平電気鉄道,琴平線,伏石,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,13,03,C3,0D,高松琴平電気鉄道,琴平線,太田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,15,03,C3,0F,高松琴平電気鉄道,琴平線,仏生山,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,17,03,C3,11,高松琴平電気鉄道,琴平線,空港通り,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,19,03,C3,13,高松琴平電気鉄道,琴平線,一宮,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,21,03,C3,15,高松琴平電気鉄道,琴平線,円座,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,23,03,C3,17,高松琴平電気鉄道,琴平線,岡本,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,25,03,C3,19,高松琴平電気鉄道,琴平線,挿頭丘,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,27,03,C3,1B,高松琴平電気鉄道,琴平線,畑田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,29,03,C3,1D,高松琴平電気鉄道,琴平線,陶,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,30,03,C3,1E,高松琴平電気鉄道,琴平線,綾川,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,31,03,C3,1F,高松琴平電気鉄道,琴平線,滝宮,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,33,03,C3,21,高松琴平電気鉄道,琴平線,羽床,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,35,03,C3,23,高松琴平電気鉄道,琴平線,栗熊,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,37,03,C3,25,高松琴平電気鉄道,琴平線,岡田,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,39,03,C3,27,高松琴平電気鉄道,琴平線,羽間,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,41,03,C3,29,高松琴平電気鉄道,琴平線,榎井,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,43,03,C3,2B,高松琴平電気鉄道,琴平線,琴電琴平,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,67,03,C3,43,高松琴平電気鉄道,長尾線,花園,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,71,03,C3,47,高松琴平電気鉄道,長尾線,林道,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
3,195,73,03,C3,49,高松琴平電気鉄道,長尾線,木太東口,,Yoiko 自動改札機の研究,https://ja.ysrl.org/atc/code.php?region=3&line=195,2026-07-15T08:46:36Z
